id,product_name,brand,price_inr,rating,review_count,category,source,link,merchant,battery_life_hrs,active_noise_cancellation,driver_size_mm,bluetooth_version,mic_count,ipx_rating,has_noise_cancellation,enhanced_at,ipx_level,has_usb_c,has_premium_codec,has_touch_control,has_voice_assistant,has_fast_charge,has_dual_pairing,anc_db,latency_ms,country_of_origin,charging_time_hrs,range_m,eq_modes,has_enc,has_gaming_mode,has_hi_res_audio,has_spatial_audio,has_low_latency,has_ipx,asin,parent_company,why_buy
,"GOBOULT Y1 Pro Ear Buds Wireless 60H Playtime, 4 Mics Calling, 45ms Low Latency Gaming, Made in India,13mm Bass Driver Earbuds Buds TWS Bluetooth Wireless Earphone (Powder Blue)",GOBOULT,899.0,3.7,347.0,true wireless earbuds,enhanced_scrape,,,60.0,,,,4 mics,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,45.0,India,,,,1,1,0,0,1,0.0,B0DMM1H92H,Boult Audio,Exceptional 60H battery — great for all-day use | Ultra-low 45ms latency — ideal for gaming and video | 4-mic array with ENC for crystal-clear calls
,"GOBOULT Klarity 4 ANC in-Ear Truly Wireless Earbuds with 35dB Active Noise Cancellation, 60H Playtime, 4 Mics Calling, 45ms Low Latency, 10mm Driver, Type-C Fast Charging (Jet Black)",GOBOULT,999.0,3.3,94.0,true wireless earbuds,enhanced_scrape,,,60.0,,10.0,,4 mics,,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,45.0,India,,,,1,0,0,0,1,0.0,B0F9L6VF7G,Boult Audio,"Exceptional 60H battery — great for all-day use | Active Noise Cancellation for immersive listening | Ultra-low 45ms latency — ideal for gaming and video | Fast charging — minimal downtime between uses | 4-mic array with ENC for crystal-clear calls | 10mm driver for rich, detailed sound"
,"HAMMER Ultra Pods True Wireless Earbuds with in-Built Mic, 100H Standby Time, 1H Charging USB Type-C, 13mm Dynamic Drivers, 50H Playtime, BT v6.0 Connectivity, IPX5 Water Resistant (Beige)",HAMMER,579.0,3.7,945.0,true wireless earbuds,enhanced_scrape,,,100.0,,,6.0,,IPX5,0.0,,5.0,1.0,0.0,0.0,0.0,0.0,0.0,,,India,1.0,,,0,0,0,0,0,1.0,B0FZD7ZJGD,Hammer Lifestyle,"Exceptional 100H battery — great for all-day use | IP5 water resistance — safe for workouts and rain | Latest Bluetooth v6.0 for stable, efficient connection"
,"HAMMER Screen TWS Earbuds Wireless with 13mm Drivers, ANC Ear Buds 32dB, up to 50H Playtime TWS Ear Buds, Type-C Fast Charging, BT v5.4, True Wireless Earbuds Bluetooth,Transparency & EQ Mode (White)",HAMMER,1499.0,3.6,1082.0,true wireless earbuds,enhanced_scrape,,,50.0,,13.0,5.4,,,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,,India,,,,1,0,0,0,0,0.0,B0D2J4FT99,Hammer Lifestyle,"Long 50H battery life for extended listening | Active Noise Cancellation for immersive listening | Fast charging — minimal downtime between uses | 13mm driver for rich, detailed sound | Latest Bluetooth v5.4 for stable, efficient connection | Popular choice with 1,082+ reviews"
,"HAMMER New Launch Ultra Pods TWS Wireless Bluetooth Ear buds, Inbuilt Mic, 100H Standby Time, Earbuds with 30H Playtime, USB Type-C,13mm Dynamic Drivers, IPX5 Water Resistant Bluetooth Earphones(Blue)",HAMMER,599.0,3.5,751.0,true wireless earbuds,enhanced_scrape,,,100.0,,,,,IPX5,0.0,,5.0,1.0,0.0,0.0,0.0,0.0,0.0,,,India,,,,0,0,0,0,0,1.0,B0D7C56BJN,Hammer Lifestyle,Exceptional 100H battery — great for all-day use | IP5 water resistance — safe for workouts and rain
,HP H200 Wireless Headset,HP,1306.0,4.0,1421.0,unknown,enhanced_scrape,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,USA,,,,0,0,0,0,0,0.0,B0DHKJ5HWL,HP Inc.,"Well-rated at 4.0/5 stars | Popular choice with 1,421+ reviews"
,"Humble® Wireless Bluetooth Earbuds with Noise Cancellation, 24H Playtime, Touch Controls, Deep Bass Stereo Sound, Fast Pairing TWS Earphones with Voice Assistant Support – Black",Humble®,798.0,4.0,59.0,true wireless earbuds,enhanced_scrape,,,24.0,,,,,,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,,,India,,,,0,0,0,0,0,0.0,B0G7221VDX,Humble®,Decent 24H playtime for daily commutes | Active Noise Cancellation for immersive listening | Well-rated at 4.0/5 stars
,"Kratos TW02 Ear Buds Wireless with 30H Playtime, Noise Isolation & Clear Calls, Bluetooth Earbuds with Voice Assistant, Ear Buds with Bluetooth V 5.3 & with Type C Fast Charging, IPX5 TWS Earphones",Kratos,499.0,4.4,218.0,true wireless earbuds,enhanced_scrape,,,30.0,,,5.3,,IPX5,0.0,,5.0,0.0,0.0,0.0,1.0,1.0,0.0,,,India,,,,0,0,0,0,0,1.0,B0GCT3DKWB,Kratos India,Decent 30H playtime for daily commutes | Fast charging — minimal downtime between uses | IP5 water resistance — safe for workouts and rain | Highly rated 4.4/5 by customers
,"Kratos N1 Neckband Bluetooth Headphones with 30 Hours Playtime with 13mm Drivers, Rich Music Experience, Type C Fast Charging, Neckband Earphones with Voice Assistant & IPX4 Water Resistant",Kratos,398.0,4.0,1168.0,over-ear headphone,enhanced_scrape,,,30.0,,13.0,,,IPX4,0.0,,4.0,0.0,0.0,0.0,1.0,1.0,0.0,,,India,,,,1,0,0,0,0,1.0,B0G2SPF2W1,Kratos India,"Decent 30H playtime for daily commutes | Fast charging — minimal downtime between uses | IP4 water resistance — safe for workouts and rain | 13mm driver for rich, detailed sound | Well-rated at 4.0/5 stars | Popular choice with 1,168+ reviews"
,"Kratos N4 Bluetooth Neckband with 52H Playtime, Deep Bass, Stereo Sound, HD Calls, Magnetic Earbuds, Type-C Fast Charging, Rich Audio, Hollow Switch for Comfort & Style",Kratos,349.0,3.6,2001.0,true wireless earbuds,enhanced_scrape,,,52.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,,India,,,,0,0,0,0,0,0.0,B0FCCH3KMZ,Kratos India,"Long 52H battery life for extended listening | Fast charging — minimal downtime between uses | Popular choice with 2,001+ reviews"
,"Kratos Cube Ear Buds Wireless with 30H Playtime, Noise Isolation & Clear Calls, Bluetooth Earbuds with Voice Assistant, Ear Buds with Bluetooth V 5.3 & with Type C Fast Charging, IPX4 TWS Earphones",Kratos,499.0,3.6,470.0,true wireless earbuds,enhanced_scrape,,,30.0,,,5.3,,IPX4,0.0,,4.0,0.0,0.0,0.0,1.0,1.0,0.0,,,India,,,,0,0,0,0,0,1.0,B0FSDYHR92,Kratos India,Decent 30H playtime for daily commutes | Fast charging — minimal downtime between uses | IP4 water resistance — safe for workouts and rain
,"Luxaro Mart UltraPods Max True Wireless Earbuds with Bluetooth 5.3, Enhanced Sound Quality, Touch Control, Long Lasting, Noise Cancellation & Comfortable Fit (Black)",Luxaro,277.0,5.0,1.0,true wireless earbuds,enhanced_scrape,,,,,,5.3,,,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,,,China,,,,0,0,0,0,0,0.0,B0GN2MYWGC,Luxaro,"Active Noise Cancellation for immersive listening | Latest Bluetooth v5.3 for stable, efficient connection | Highly rated 5.0/5 by customers"
,"Luxaro Mart UltraPods Max True Wireless Earbuds with Bluetooth 5.3, Enhanced Sound Quality, Touch Control,Battery Life, Noise Cancellation & Comfortable Fit",Luxaro,277.0,2.0,2.0,true wireless earbuds,enhanced_scrape,,,,,,5.3,,,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,,,China,,,,0,0,0,0,0,0.0,B0GHK4DS12,Luxaro,"Active Noise Cancellation for immersive listening | Latest Bluetooth v5.3 for stable, efficient connection"
,"M19 Wireless Bluetooth Earbuds with LED Power Display, Wireless Charging Case, Touch Control, Crystal Clear Audio",M19,309.0,3.3,4.0,true wireless earbuds,enhanced_scrape,,,,,,,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,,,China,,,,0,0,0,0,0,0.0,B0GSBY5874,M19,Affordable wireless earbuds with Bluetooth connectivity
,"M19 Wireless Earbuds, Bluetooth 5.3, Touch Controls, Noise Cancelling, Bass Boost, with Mic, LED Power Display Charging Case, Black",M19,339.0,,0.0,true wireless earbuds,enhanced_scrape,,,,,,5.3,,,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,,,China,,,,0,0,0,0,0,0.0,B0GSBRS9H1,M19,"Active Noise Cancellation for immersive listening | Latest Bluetooth v5.3 for stable, efficient connection"
,Mivi DuoPods Marathon Earbuds Wireless | Fast Charge | 70H Playtime | BT v5.3 | 13mm Drivers | Noise Cancellation | IPX4.0 TWS,Mivi,899.0,4.4,732.0,true wireless earbuds,enhanced_scrape,,,70.0,,13.0,5.3,,IPX4,1.0,,4.0,0.0,0.0,0.0,0.0,1.0,0.0,,,India,,,,0,0,0,0,0,1.0,B0FTFGJ495,Mivi India,"Exceptional 70H battery — great for all-day use | Active Noise Cancellation for immersive listening | Fast charging — minimal downtime between uses | IP4 water resistance — safe for workouts and rain | 13mm driver for rich, detailed sound | Latest Bluetooth v5.3 for stable, efficient connection | Highly rated 4.4/5 by customers"
,Mivi DuoPods Echo | AI-ENC Calls| IPX 4.0 Earphone Wireless | 13mm Drivers Earbuds | TWS Earphone Wireless with Bluetooth 5.3 | Made in India | 1 Year Warranty | 60 Hours Playtime,Mivi,799.0,4.3,339.0,true wireless earbuds,enhanced_scrape,,,60.0,,13.0,5.3,,IPX4,0.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,India,,,,1,0,0,0,0,0.0,B0FTF786Q8,Mivi India,"Exceptional 60H battery — great for all-day use | 13mm driver for rich, detailed sound | Latest Bluetooth v5.3 for stable, efficient connection | Highly rated 4.3/5 by customers"
,Mivi DuoPods Sync in Ear Earbuds | 60H Playtime Bluetooth Earphones Wireless | Earbuds ENC for Clear Calls | 13mm Drivers Ear Buds Wireless | Gaming Mode | BT 5.3 TWS ENC Earbuds Style | Earpods,Mivi,999.0,4.2,651.0,true wireless earbuds,enhanced_scrape,,,60.0,,13.0,5.3,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,India,,,,1,1,0,0,0,0.0,B0G2GGLTMF,Mivi India,"Exceptional 60H battery — great for all-day use | 13mm driver for rich, detailed sound | Latest Bluetooth v5.3 for stable, efficient connection | Highly rated 4.2/5 by customers"
,Noise Buds Mini Truly Wireless Earbuds (2026) | Half in-Ear Design | 40H Playtime | Quad Mic ENC for Clear Calls | 13mm Driver | Low Latency Gaming Mode | BT v5.3 | IPX4 Sweat Resistant - Calm Lilac,Noise,899.0,5.0,1.0,true wireless earbuds,enhanced_scrape,,,40.0,,13.0,5.3,,IPX4,0.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,India,,,,1,1,0,0,0,1.0,B0GCNML31G,Go Noise Pvt Ltd,"Long 40H battery life for extended listening | IP4 water resistance — safe for workouts and rain | 13mm driver for rich, detailed sound | Latest Bluetooth v5.3 for stable, efficient connection | Highly rated 5.0/5 by customers"
,"Noise Master Buds 2 with Sound by Bose (2026),51dB Adaptive ANC, Hi-Res LHDC Audio,360° Spatial Audio with Head Tracking, 6-mic ENC, Dual Pairing, Fast Charge & BT v6.1 (Carbon)",Noise,8999.0,4.7,143.0,unknown,enhanced_scrape,,,,,,6.1,,,1.0,,,0.0,0.0,0.0,0.0,1.0,1.0,,,India,,,,1,0,1,1,0,0.0,B0G2C8MR7L,Go Noise Pvt Ltd,"Active Noise Cancellation (51db adaptive anc) blocks out distractions | Fast charging — minimal downtime between uses | Spatial/3D audio for an immersive sound experience | Hi-Res audio (LDAC/LHDC) for studio-quality sound | Latest Bluetooth v6.1 for stable, efficient connection | Multipoint connection — pair with two devices simultaneously | Highly rated 4.7/5 by customers"
,"Noise Pop Buds Truly Wireless Earbuds with 50H of Playtime, Quad Mic with ENC, Instacharge(10 Min=150 Min) Bluetooth V5.3(Lilac Pop) True Wireless",Noise,999.0,4.1,178.0,true wireless earbuds,enhanced_scrape,,,50.0,,,5.3,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,,India,,,,1,0,0,0,0,0.0,B0CYPZGB8W,Go Noise Pvt Ltd,"Long 50H battery life for extended listening | Fast charging — minimal downtime between uses | Latest Bluetooth v5.3 for stable, efficient connection | Well-rated at 4.1/5 stars"
,"Noise Newly Launch Buds Play Truly Wireless Earbuds with 40H of Playtime, Quad Mic with ENC, Low Latency for Gaming (Up to 50 Ms), 13mm Driver, BT V6.0(Chalk White)",Noise,1199.0,4.1,246.0,true wireless earbuds,enhanced_scrape,,,40.0,,13.0,6.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,India,,,,1,1,0,0,0,0.0,B0FZ9WRMLN,Go Noise Pvt Ltd,"Long 40H battery life for extended listening | 13mm driver for rich, detailed sound | Latest Bluetooth v6.0 for stable, efficient connection | Well-rated at 4.1/5 stars"
,"Noise Newly Launched Buds Connect 3 Truly Wireless Earbuds with 40H of Playtime, Quad Mic with ENC, Low Latency, 10mm Driver, BT V5.4(Dusty Rose)",Noise,1299.0,4.0,17.0,true wireless earbuds,enhanced_scrape,,,40.0,,10.0,5.4,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,India,,,,1,0,0,0,0,0.0,B0FZ9RSSWZ,Go Noise Pvt Ltd,"Long 40H battery life for extended listening | 10mm driver for rich, detailed sound | Latest Bluetooth v5.4 for stable, efficient connection | Well-rated at 4.0/5 stars"
,"Noise Newly Launched Buds VS601 in Ear Truly Wireless Earbuds with 50H of Playtime, Transparent Case Lid, Quad Mic ENC, Dual Device Pairing, 10Mm Driver, BT V5.3 (Copper Brown)",Noise,1399.0,4.0,1161.0,true wireless earbuds,enhanced_scrape,,,50.0,,10.0,5.3,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,,,India,,,,1,0,0,0,0,0.0,B0FHW7PX1N,Go Noise Pvt Ltd,"Long 50H battery life for extended listening | 10mm driver for rich, detailed sound | Latest Bluetooth v5.3 for stable, efficient connection | Multipoint connection — pair with two devices simultaneously | Well-rated at 4.0/5 stars | Popular choice with 1,161+ reviews"
,"Noise Newly Launched Buds Connect 3 Truly Wireless Earbuds with 40H of Playtime, Quad Mic with ENC, Low Latency, 10mm Driver, BT V5.4(Sage Green)",Noise,1299.0,4.0,17.0,true wireless earbuds,enhanced_scrape,,,40.0,,10.0,5.4,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,India,,,,1,0,0,0,0,0.0,B0FZ9XV1KD,Go Noise Pvt Ltd,"Long 40H battery life for extended listening | 10mm driver for rich, detailed sound | Latest Bluetooth v5.4 for stable, efficient connection | Well-rated at 4.0/5 stars"
,"Noise Airwave Bluetooth in Ear Neckband with 50H of Playtime, 3 EQ Modes, ENC for Calling, Low Latency(Upto 50ms), 10mm Driver, BT v5.3(Ice Blue)",Noise,999.0,3.9,18939.0,neckband,enhanced_scrape,,,50.0,,10.0,5.3,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,India,,,3.0,1,0,0,0,0,0.0,B0CMTXW7JP,Go Noise Pvt Ltd,"Long 50H battery life for extended listening | 10mm driver for rich, detailed sound | Latest Bluetooth v5.3 for stable, efficient connection | Trusted by 18,939+ buyers"
,"Noise Master Buds, Sound by Bose in-Ear Bluetooth Earbuds, Up to 49dB Adaptive ANC, LHDC 5.0, Immersive Spatial Audio, 44H Playtime with 6 mic ENC, Dual Pairing, IPX5 Ear Buds TWS (Espresso Bronze)",Noise,5999.0,3.9,1673.0,true wireless earbuds,enhanced_scrape,,,44.0,,,,6 mics,IPX5,1.0,,5.0,0.0,0.0,0.0,0.0,0.0,1.0,,,India,,,,1,0,1,1,0,1.0,B0FH73TTNN,Go Noise Pvt Ltd,"Long 44H battery life for extended listening | Active Noise Cancellation (49db adaptive anc) blocks out distractions | Spatial/3D audio for an immersive sound experience | Hi-Res audio (LDAC/LHDC) for studio-quality sound | IP5 water resistance — safe for workouts and rain | 6-mic array with ENC for crystal-clear calls | Multipoint connection — pair with two devices simultaneously | Popular choice with 1,673+ reviews"
,"Noise Buds N1 Truly Wireless Earbuds with Chrome Finish, 40H of Playtime, Quad Mic with ENC, Ultra Low Latency Gaming (Up to 40 Ms), Instacharge(10 Min=120 Min), Bluetooth V5.3(Ice Blue)",Noise,1199.0,3.8,15089.0,true wireless earbuds,enhanced_scrape,,,40.0,,,5.3,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,,India,,,,1,1,0,0,0,0.0,B0CQJZD55X,Go Noise Pvt Ltd,"Long 40H battery life for extended listening | Fast charging — minimal downtime between uses | Latest Bluetooth v5.3 for stable, efficient connection | Trusted by 15,089+ buyers"
,"Noise Buds N1 Pro Truly Wireless Earbuds with Metallic Finish, ANC(Upto 30Db), 60H of Playtime, Dual Pairing, Instacharge(10 Min=200 Min), BT V5.3(Chrome Beige)",Noise,1399.0,3.8,8463.0,true wireless earbuds,enhanced_scrape,,,60.0,,,5.3,,,1.0,,,0.0,0.0,0.0,0.0,1.0,1.0,,,India,,,,0,0,0,0,0,0.0,B0D4QNLF6Y,Go Noise Pvt Ltd,"Exceptional 60H battery — great for all-day use | Active Noise Cancellation for immersive listening | Fast charging — minimal downtime between uses | Latest Bluetooth v5.3 for stable, efficient connection | Multipoint connection — pair with two devices simultaneously | Popular choice with 8,463+ reviews"
,"Noise Buds VS104 Truly Wireless Earbuds with 45H of Playtime, Quad Mic with ENC, Instacharge(10 Min=200 Min), 13Mm Driver, Low Latency, BT V5.2 (Mint Green)",Noise,899.0,3.8,29550.0,true wireless earbuds,enhanced_scrape,,,45.0,,13.0,5.2,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,,India,,,,1,0,0,0,0,0.0,B09Y5MK1KB,Go Noise Pvt Ltd,"Long 45H battery life for extended listening | Fast charging — minimal downtime between uses | 13mm driver for rich, detailed sound | Trusted by 29,550+ buyers"
,"Noise Buds N1 Truly Wireless Earbuds with Chrome Finish, 40H of Playtime, Quad Mic with ENC, Ultra Low Latency Gaming (Up to 40 Ms), Instacharge(10 Min=120 Min), Bluetooth V5.3(Forest Green)",Noise,1199.0,3.8,15089.0,true wireless earbuds,enhanced_scrape,,,40.0,,,5.3,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,,India,,,,1,1,0,0,0,0.0,B0CQJWQWD9,Go Noise Pvt Ltd,"Long 40H battery life for extended listening | Fast charging — minimal downtime between uses | Latest Bluetooth v5.3 for stable, efficient connection | Trusted by 15,089+ buyers"
,"Noise Buds VS102 Plus Wireless Earbuds, Bluetooth Earbuds with 70H Playtime, Quad Mic ENC for Clear Calls, 11mm Drivers, Deep Bass, Instacharge, Bluetooth v5.3 (Deep Wine)",Noise,1199.0,3.7,6940.0,true wireless earbuds,enhanced_scrape,,,70.0,,11.0,5.3,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,,India,,,,1,0,0,0,0,0.0,B0DS2XNXZB,Go Noise Pvt Ltd,"Exceptional 70H battery — great for all-day use | Fast charging — minimal downtime between uses | 11mm driver for rich, detailed sound | Latest Bluetooth v5.3 for stable, efficient connection | Popular choice with 6,940+ reviews"
,"Noise Newly Launched Buds E1 in-Ear Truly Wireless Earbuds with Pebble Grain Design, 35H of Playtime, Quad mic ENC,10mm Driver, Low Latency, BT v5.3 (Charcoal Black)",Noise,999.0,3.5,255.0,true wireless earbuds,enhanced_scrape,,,35.0,,10.0,5.3,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,India,,,,1,0,0,0,0,0.0,B0F9PKTL7J,Go Noise Pvt Ltd,"Decent 35H playtime for daily commutes | 10mm driver for rich, detailed sound | Latest Bluetooth v5.3 for stable, efficient connection"
,"Noise Airwave Pro Bluetooth in Ear Neckband with Upto 32 dB ANC, 60H of Playtime, Dual Device Pairing, 3 Mic ENC for Calling, Low Latency(Upto 40ms), 13mm Driver (Metallic Blue)",Noise,1299.0,3.5,1297.0,neckband,enhanced_scrape,,,60.0,,13.0,,3 mics,,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,32.0,,India,,,,1,0,0,0,0,0.0,B0D25PCFXZ,Go Noise Pvt Ltd,"Exceptional 60H battery — great for all-day use | Active Noise Cancellation (32 db anc) blocks out distractions | Built-in 3 mics for hands-free calling | 13mm driver for rich, detailed sound | Multipoint connection — pair with two devices simultaneously | Popular choice with 1,297+ reviews"
,"Noise Pure Pods Wireless Open Ear Earbuds with AirWave™ Technology,Up-to 80H Playtime,Quad Mic with ENC,16mm Neodymium Dynamic Driver,Detachable Pure Band,BTv5.3 (Power Black)",Noise,2999.0,3.3,3340.0,true wireless earbuds,enhanced_scrape,,,80.0,,,5.3,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,India,,,,1,0,0,0,0,0.0,B0CFYJ8HRS,Go Noise Pvt Ltd,"Exceptional 80H battery — great for all-day use | Latest Bluetooth v5.3 for stable, efficient connection | Popular choice with 3,340+ reviews"
,"Noise Newly Launched Air Clips 2 Wireless OpenEar Earbuds with ClipDesign, AirWave™ Technology,Up-to 40H Playtime, Dual Device Pairing, ENC,12mm Driver,BTv5.3 (Frost Green), ‎AUD-HDPHN-AIRCLIPS-2-GRN",Noise,2499.0,3.0,415.0,true wireless earbuds,enhanced_scrape,,,40.0,,12.0,5.3,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,,,India,,,,1,0,0,0,0,0.0,B0F66WW9PX,Go Noise Pvt Ltd,"Long 40H battery life for extended listening | 12mm driver for rich, detailed sound | Latest Bluetooth v5.3 for stable, efficient connection | Multipoint connection — pair with two devices simultaneously"
,"OnePlus Nord Buds 3r TWS Earbuds up to 54 Hours Playback, 2-mic Clear Calls, 3D Spatial Audio, AI Translation, 12.4mm Drivers, Dual-Device Connectivity, 47ms Low Latency - Ash Black",OnePlus,1999.0,4.3,42681.0,true wireless earbuds,enhanced_scrape,,,54.0,,12.4,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,China,,,,1,0,0,1,1,0.0,B0FMDL81GS,BBK Electronics,"Long 54H battery life for extended listening | Ultra-low 47ms latency — ideal for gaming and video | Spatial/3D audio for an immersive sound experience | 12.4mm driver for rich, detailed sound | Highly rated 4.3/5 by customers | Trusted by 42,681+ buyers"
,"OnePlus Nord Buds 3 Truly Wireless Bluetooth Earbuds with up to 32dB Active Noise Cancellation, 10mins for 11Hours Fast Charging with Up to 43h Music Playback -Melodic White",OnePlus,2499.0,4.3,19365.0,true wireless earbuds,enhanced_scrape,,,11.0,,,,,,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,,China,11.0,,,0,0,0,0,0,0.0,B0DFPKVGVC,BBK Electronics,"Active Noise Cancellation for immersive listening | Fast charging — minimal downtime between uses | Highly rated 4.3/5 by customers | Trusted by 19,365+ buyers"
,"OnePlus Buds 4 TWS Earbuds with Upto 55dB Real-time ANC, Adaptive Mode, Dual Drivers and DACs, 3D Audio, Upto 45hrs Music Playback, Dual-Device connectivity, 47ms Low Latency, Storm Gray",OnePlus,6499.0,4.3,2173.0,true wireless earbuds,enhanced_scrape,,,45.0,,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,China,,,,1,0,0,1,1,0.0,B0FCMPJQ1J,BBK Electronics,"Long 45H battery life for extended listening | Active Noise Cancellation for immersive listening | Ultra-low 47ms latency — ideal for gaming and video | Spatial/3D audio for an immersive sound experience | Highly rated 4.3/5 by customers | Popular choice with 2,173+ reviews"
,"OnePlus Nord Buds 4 Pro TWS Earbuds, Upto 55dB Real-time ANC, Adaptive Mode, 12mm Titanium-Coated Driver, Spatial Audio, Upto 54hrs Playback, Dual-Device connectivity, 47ms Low Latency, Raven Black",OnePlus,3999.0,4.2,221.0,true wireless earbuds,enhanced_scrape,,,54.0,,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,China,,,,1,0,0,1,1,0.0,B0GQTSHLLR,BBK Electronics,Long 54H battery life for extended listening | Active Noise Cancellation for immersive listening | Ultra-low 47ms latency — ideal for gaming and video | Spatial/3D audio for an immersive sound experience | Highly rated 4.2/5 by customers
,"OnePlus Bullets Wireless Z3 in-Ear Neckband with 12.4mm Drivers, 3D Spatial Audio,10 mins Charge for 27 hrs Playback, 4 EQ preset, Dynamic bass Enhancement & BT5.4",OnePlus,1799.0,4.1,228259.0,true wireless earbuds,enhanced_scrape,,,27.0,,12.4,5.4,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,China,,,,0,0,0,1,0,0.0,B0FBRGKXHG,BBK Electronics,"Decent 27H playtime for daily commutes | Active Noise Cancellation for immersive listening | Spatial/3D audio for an immersive sound experience | 12.4mm driver for rich, detailed sound | Latest Bluetooth v5.4 for stable, efficient connection | Well-rated at 4.1/5 stars | Trusted by 228,259+ buyers"
,"Original Earphone Compatible with OnePlus Bullets Wireless Z2 ANC Bluetooth in Ear Earphones with Mic, 45dB Hybrid ANC, Bombastic Bass - 12.4 mm Drivers, 10 Mins Charge (Black)",Original,999.0,3.9,107.0,unknown,enhanced_scrape,,,,,12.4,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,Unknown,,,,0,0,0,0,0,0.0,B0GVPMYH4Y,Original,"Active Noise Cancellation (45db hybrid anc) blocks out distractions | 12.4mm driver for rich, detailed sound"
,"PHILIPS TAT1108WT/00 True Wireless Earbuds, In-Ear, Bluetooth v5.3, Earphones with Mic, 15H Playback,Shank Shape, IPX4, Button Controls, Comfortable Fit, AI Mic for Crystal Clear Sound Quality (White)",PHILIPS,1099.0,4.1,11099.0,true wireless earbuds,enhanced_scrape,,,15.0,,,5.3,,IPX4,0.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Netherlands,,,,0,0,0,0,0,1.0,B0CCYH54YV,Koninklijke Philips N.V.,"IP4 water resistance — safe for workouts and rain | Latest Bluetooth v5.3 for stable, efficient connection | Well-rated at 4.1/5 stars | Trusted by 11,099+ buyers"
,"Philips TAT1269 Bluetooth Truly Wireless in Ear Earbuds with mic, 13mm Drivers, Bluetooth 5.4, 40H Playtime, IPX5, Fast Charging, Touch Controls, Voice Assistant, Mono Mode, LED Indicator (Deep Black)",Philips,999.0,3.9,472.0,true wireless earbuds,enhanced_scrape,,,40.0,,13.0,5.4,,IPX5,0.0,,5.0,0.0,0.0,1.0,1.0,1.0,0.0,,,Netherlands,,,,0,0,0,0,0,1.0,B0FHKHT717,Koninklijke Philips N.V.,"Long 40H battery life for extended listening | Fast charging — minimal downtime between uses | IP5 water resistance — safe for workouts and rain | 13mm driver for rich, detailed sound | Latest Bluetooth v5.4 for stable, efficient connection"
,"Philips TAT1269 Bluetooth Truly Wireless in Ear Earbuds with mic, 13mm Drivers, Bluetooth 5.4, 40H Playtime, IPX5, Fast Charging, Touch Controls, Voice Assistant, Mono Mode, LED Indicator(Cosmic Blue)",Philips,999.0,3.9,472.0,true wireless earbuds,enhanced_scrape,,,40.0,,13.0,5.4,,IPX5,0.0,,5.0,0.0,0.0,1.0,1.0,1.0,0.0,,,Netherlands,,,,0,0,0,0,0,1.0,B0GK7LB2L2,Koninklijke Philips N.V.,"Long 40H battery life for extended listening | Fast charging — minimal downtime between uses | IP5 water resistance — safe for workouts and rain | 13mm driver for rich, detailed sound | Latest Bluetooth v5.4 for stable, efficient connection"
